chr	pos	pool	founder	freq
chr2R	18127551	D.C	AB8	0.2176
chr2R	18127551	D.C	B1	0.1795
chr2R	18127551	D.C	B2	0.1274
chr2R	18127551	D.C	B3	0.1327
chr2R	18127551	D.C	B4	0.0253
chr2R	18127551	D.C	B5	0.1099
chr2R	18127551	D.C	B6	0.1806
chr2R	18127551	D.C	B7	0.0271
chr2R	18147551	D.C	AB8	0.2214
chr2R	18147551	D.C	B1	0.18
chr2R	18147551	D.C	B2	0.1291
chr2R	18147551	D.C	B3	0.1317
chr2R	18147551	D.C	B4	0.0251
chr2R	18147551	D.C	B5	0.1081
chr2R	18147551	D.C	B6	0.1748
chr2R	18147551	D.C	B7	0.0298
chr2R	18167551	D.C	AB8	0.2237
chr2R	18167551	D.C	B1	0.1821
chr2R	18167551	D.C	B2	0.1305
chr2R	18167551	D.C	B3	0.1292
chr2R	18167551	D.C	B4	0.025
chr2R	18167551	D.C	B5	0.106
chr2R	18167551	D.C	B6	0.1724
chr2R	18167551	D.C	B7	0.0312
chr2R	18187551	D.C	AB8	0.2265
chr2R	18187551	D.C	B1	0.1847
chr2R	18187551	D.C	B2	0.1316
chr2R	18187551	D.C	B3	0.1255
chr2R	18187551	D.C	B4	0.0261
chr2R	18187551	D.C	B5	0.1033
chr2R	18187551	D.C	B6	0.1677
chr2R	18187551	D.C	B7	0.0347
chr2R	18207551	D.C	AB8	0.2294
chr2R	18207551	D.C	B1	0.187
chr2R	18207551	D.C	B2	0.1308
chr2R	18207551	D.C	B3	0.1237
chr2R	18207551	D.C	B4	0.0266
chr2R	18207551	D.C	B5	0.1004
chr2R	18207551	D.C	B6	0.164
chr2R	18207551	D.C	B7	0.0382
chr2R	18227551	D.C	AB8	0.2327
chr2R	18227551	D.C	B1	0.1881
chr2R	18227551	D.C	B2	0.1304
chr2R	18227551	D.C	B3	0.1234
chr2R	18227551	D.C	B4	0.028
chr2R	18227551	D.C	B5	0.0967
chr2R	18227551	D.C	B6	0.1609
chr2R	18227551	D.C	B7	0.0397
chr2R	18247551	D.C	AB8	0.2377
chr2R	18247551	D.C	B1	0.1934
chr2R	18247551	D.C	B2	0.1297
chr2R	18247551	D.C	B3	0.1231
chr2R	18247551	D.C	B4	0.0262
chr2R	18247551	D.C	B5	0.0946
chr2R	18247551	D.C	B6	0.1568
chr2R	18247551	D.C	B7	0.0383
chr2R	18267551	D.C	AB8	0.2414
chr2R	18267551	D.C	B1	0.1965
chr2R	18267551	D.C	B2	0.1309
chr2R	18267551	D.C	B3	0.1215
chr2R	18267551	D.C	B4	0.0267
chr2R	18267551	D.C	B5	0.091
chr2R	18267551	D.C	B6	0.1526
chr2R	18267551	D.C	B7	0.0393
chr2R	18287551	D.C	AB8	0.2425
chr2R	18287551	D.C	B1	0.201
chr2R	18287551	D.C	B2	0.1316
chr2R	18287551	D.C	B3	0.1179
chr2R	18287551	D.C	B4	0.0275
chr2R	18287551	D.C	B5	0.0886
chr2R	18287551	D.C	B6	0.1498
chr2R	18287551	D.C	B7	0.0412
chr2R	18307551	D.C	AB8	0.244
chr2R	18307551	D.C	B1	0.2047
chr2R	18307551	D.C	B2	0.1322
chr2R	18307551	D.C	B3	0.1149
chr2R	18307551	D.C	B4	0.0267
chr2R	18307551	D.C	B5	0.0869
chr2R	18307551	D.C	B6	0.1471
chr2R	18307551	D.C	B7	0.0435
chr2R	18327551	D.C	AB8	0.2492
chr2R	18327551	D.C	B1	0.2082
chr2R	18327551	D.C	B2	0.1281
chr2R	18327551	D.C	B3	0.1117
chr2R	18327551	D.C	B4	0.0257
chr2R	18327551	D.C	B5	0.0847
chr2R	18327551	D.C	B6	0.1421
chr2R	18327551	D.C	B7	0.0502
chr2R	18347551	D.C	AB8	0.2516
chr2R	18347551	D.C	B1	0.2107
chr2R	18347551	D.C	B2	0.1272
chr2R	18347551	D.C	B3	0.1093
chr2R	18347551	D.C	B4	0.0281
chr2R	18347551	D.C	B5	0.0806
chr2R	18347551	D.C	B6	0.139
chr2R	18347551	D.C	B7	0.0535
chr2R	18367551	D.C	AB8	0.2547
chr2R	18367551	D.C	B1	0.2108
chr2R	18367551	D.C	B2	0.1269
chr2R	18367551	D.C	B3	0.107
chr2R	18367551	D.C	B4	0.0307
chr2R	18367551	D.C	B5	0.0789
chr2R	18367551	D.C	B6	0.1357
chr2R	18367551	D.C	B7	0.0554
chr2R	18387551	D.C	AB8	0.2606
chr2R	18387551	D.C	B1	0.2129
chr2R	18387551	D.C	B2	0.127
chr2R	18387551	D.C	B3	0.104
chr2R	18387551	D.C	B4	0.0312
chr2R	18387551	D.C	B5	0.0769
chr2R	18387551	D.C	B6	0.1331
chr2R	18387551	D.C	B7	0.0542
chr2R	18407551	D.C	AB8	0.2647
chr2R	18407551	D.C	B1	0.2154
chr2R	18407551	D.C	B2	0.1264
chr2R	18407551	D.C	B3	0.1024
chr2R	18407551	D.C	B4	0.0332
chr2R	18407551	D.C	B5	0.075
chr2R	18407551	D.C	B6	0.1304
chr2R	18407551	D.C	B7	0.0524
chr2R	18427551	D.C	AB8	0.2748
chr2R	18427551	D.C	B1	0.2183
chr2R	18427551	D.C	B2	0.1274
chr2R	18427551	D.C	B3	0.1018
chr2R	18427551	D.C	B4	0.0371
chr2R	18427551	D.C	B5	0.0713
chr2R	18427551	D.C	B6	0.1242
chr2R	18427551	D.C	B7	0.0449
chr2R	18447551	D.C	AB8	0.2797
chr2R	18447551	D.C	B1	0.2202
chr2R	18447551	D.C	B2	0.1279
chr2R	18447551	D.C	B3	0.1008
chr2R	18447551	D.C	B4	0.0381
chr2R	18447551	D.C	B5	0.0703
chr2R	18447551	D.C	B6	0.1205
chr2R	18447551	D.C	B7	0.0424
chr2R	18467551	D.C	AB8	0.2843
chr2R	18467551	D.C	B1	0.2224
chr2R	18467551	D.C	B2	0.1296
chr2R	18467551	D.C	B3	0.0976
chr2R	18467551	D.C	B4	0.0385
chr2R	18467551	D.C	B5	0.0664
chr2R	18467551	D.C	B6	0.1184
chr2R	18467551	D.C	B7	0.0429
chr2R	18487551	D.C	AB8	0.287
chr2R	18487551	D.C	B1	0.2227
chr2R	18487551	D.C	B2	0.1306
chr2R	18487551	D.C	B3	0.0972
chr2R	18487551	D.C	B4	0.0383
chr2R	18487551	D.C	B5	0.064
chr2R	18487551	D.C	B6	0.1163
chr2R	18487551	D.C	B7	0.044
chr2R	18507551	D.C	AB8	0.2886
chr2R	18507551	D.C	B1	0.225
chr2R	18507551	D.C	B2	0.1307
chr2R	18507551	D.C	B3	0.0956
chr2R	18507551	D.C	B4	0.0389
chr2R	18507551	D.C	B5	0.0625
chr2R	18507551	D.C	B6	0.1148
chr2R	18507551	D.C	B7	0.0439
chr2R	18527551	D.C	AB8	0.2915
chr2R	18527551	D.C	B1	0.2266
chr2R	18527551	D.C	B2	0.1299
chr2R	18527551	D.C	B3	0.0935
chr2R	18527551	D.C	B4	0.0391
chr2R	18527551	D.C	B5	0.0623
chr2R	18527551	D.C	B6	0.1123
chr2R	18527551	D.C	B7	0.0447
chr2R	18547551	D.C	AB8	0.293
chr2R	18547551	D.C	B1	0.2271
chr2R	18547551	D.C	B2	0.1305
chr2R	18547551	D.C	B3	0.0923
chr2R	18547551	D.C	B4	0.0395
chr2R	18547551	D.C	B5	0.0608
chr2R	18547551	D.C	B6	0.1092
chr2R	18547551	D.C	B7	0.0477
chr2R	18567551	D.C	AB8	0.2945
chr2R	18567551	D.C	B1	0.2274
chr2R	18567551	D.C	B2	0.1311
chr2R	18567551	D.C	B3	0.0918
chr2R	18567551	D.C	B4	0.0404
chr2R	18567551	D.C	B5	0.0596
chr2R	18567551	D.C	B6	0.1044
chr2R	18567551	D.C	B7	0.0507
chr2R	18587551	D.C	AB8	0.2965
chr2R	18587551	D.C	B1	0.2276
chr2R	18587551	D.C	B2	0.1322
chr2R	18587551	D.C	B3	0.09
chr2R	18587551	D.C	B4	0.0396
chr2R	18587551	D.C	B5	0.0583
chr2R	18587551	D.C	B6	0.1023
chr2R	18587551	D.C	B7	0.0535
chr2R	18607551	D.C	AB8	0.2975
chr2R	18607551	D.C	B1	0.2287
chr2R	18607551	D.C	B2	0.1341
chr2R	18607551	D.C	B3	0.0873
chr2R	18607551	D.C	B4	0.0402
chr2R	18607551	D.C	B5	0.0553
chr2R	18607551	D.C	B6	0.1006
chr2R	18607551	D.C	B7	0.0563
chr2R	18627551	D.C	AB8	0.2984
chr2R	18627551	D.C	B1	0.2292
chr2R	18627551	D.C	B2	0.1344
chr2R	18627551	D.C	B3	0.0855
chr2R	18627551	D.C	B4	0.0409
chr2R	18627551	D.C	B5	0.054
chr2R	18627551	D.C	B6	0.1004
chr2R	18627551	D.C	B7	0.0571
chr2R	18647551	D.C	AB8	0.2995
chr2R	18647551	D.C	B1	0.2296
chr2R	18647551	D.C	B2	0.1348
chr2R	18647551	D.C	B3	0.0841
chr2R	18647551	D.C	B4	0.0417
chr2R	18647551	D.C	B5	0.0531
chr2R	18647551	D.C	B6	0.0994
chr2R	18647551	D.C	B7	0.0577
chr2R	18667551	D.C	AB8	0.3013
chr2R	18667551	D.C	B1	0.2302
chr2R	18667551	D.C	B2	0.1341
chr2R	18667551	D.C	B3	0.0834
chr2R	18667551	D.C	B4	0.0421
chr2R	18667551	D.C	B5	0.0526
chr2R	18667551	D.C	B6	0.0985
chr2R	18667551	D.C	B7	0.0576
chr2R	18687551	D.C	AB8	0.3028
chr2R	18687551	D.C	B1	0.2322
chr2R	18687551	D.C	B2	0.1346
chr2R	18687551	D.C	B3	0.0819
chr2R	18687551	D.C	B4	0.0414
chr2R	18687551	D.C	B5	0.0513
chr2R	18687551	D.C	B6	0.0983
chr2R	18687551	D.C	B7	0.0574
chr2R	18707551	D.C	AB8	0.3042
chr2R	18707551	D.C	B1	0.2338
chr2R	18707551	D.C	B2	0.1355
chr2R	18707551	D.C	B3	0.0794
chr2R	18707551	D.C	B4	0.0421
chr2R	18707551	D.C	B5	0.0494
chr2R	18707551	D.C	B6	0.0982
chr2R	18707551	D.C	B7	0.0574
chr2R	18727551	D.C	AB8	0.3062
chr2R	18727551	D.C	B1	0.2347
chr2R	18727551	D.C	B2	0.1353
chr2R	18727551	D.C	B3	0.0774
chr2R	18727551	D.C	B4	0.0428
chr2R	18727551	D.C	B5	0.0481
chr2R	18727551	D.C	B6	0.098
chr2R	18727551	D.C	B7	0.0574
chr2R	18747551	D.C	AB8	0.3076
chr2R	18747551	D.C	B1	0.2354
chr2R	18747551	D.C	B2	0.1352
chr2R	18747551	D.C	B3	0.076
chr2R	18747551	D.C	B4	0.0436
chr2R	18747551	D.C	B5	0.0469
chr2R	18747551	D.C	B6	0.0977
chr2R	18747551	D.C	B7	0.0575
chr2R	18767551	D.C	AB8	0.3098
chr2R	18767551	D.C	B1	0.2355
chr2R	18767551	D.C	B2	0.1333
chr2R	18767551	D.C	B3	0.074
chr2R	18767551	D.C	B4	0.0443
chr2R	18767551	D.C	B5	0.0457
chr2R	18767551	D.C	B6	0.0969
chr2R	18767551	D.C	B7	0.0605
chr2R	18787551	D.C	AB8	0.3118
chr2R	18787551	D.C	B1	0.2357
chr2R	18787551	D.C	B2	0.1321
chr2R	18787551	D.C	B3	0.0737
chr2R	18787551	D.C	B4	0.043
chr2R	18787551	D.C	B5	0.0438
chr2R	18787551	D.C	B6	0.0974
chr2R	18787551	D.C	B7	0.0625
chr2R	18807551	D.C	AB8	0.314
chr2R	18807551	D.C	B1	0.2353
chr2R	18807551	D.C	B2	0.1294
chr2R	18807551	D.C	B3	0.0718
chr2R	18807551	D.C	B4	0.0435
chr2R	18807551	D.C	B5	0.0428
chr2R	18807551	D.C	B6	0.0977
chr2R	18807551	D.C	B7	0.0654
chr2R	18827551	D.C	AB8	0.3154
chr2R	18827551	D.C	B1	0.2354
chr2R	18827551	D.C	B2	0.1276
chr2R	18827551	D.C	B3	0.0714
chr2R	18827551	D.C	B4	0.0434
chr2R	18827551	D.C	B5	0.0417
chr2R	18827551	D.C	B6	0.0981
chr2R	18827551	D.C	B7	0.0671
chr2R	18847551	D.C	AB8	0.3169
chr2R	18847551	D.C	B1	0.2345
chr2R	18847551	D.C	B2	0.1236
chr2R	18847551	D.C	B3	0.071
chr2R	18847551	D.C	B4	0.0437
chr2R	18847551	D.C	B5	0.0414
chr2R	18847551	D.C	B6	0.0983
chr2R	18847551	D.C	B7	0.0707
chr2R	18867551	D.C	AB8	0.3183
chr2R	18867551	D.C	B1	0.2354
chr2R	18867551	D.C	B2	0.118
chr2R	18867551	D.C	B3	0.0714
chr2R	18867551	D.C	B4	0.0433
chr2R	18867551	D.C	B5	0.0393
chr2R	18867551	D.C	B6	0.1001
chr2R	18867551	D.C	B7	0.0743
chr2R	18887551	D.C	AB8	0.3211
chr2R	18887551	D.C	B1	0.2351
chr2R	18887551	D.C	B2	0.1123
chr2R	18887551	D.C	B3	0.0705
chr2R	18887551	D.C	B4	0.0439
chr2R	18887551	D.C	B5	0.0381
chr2R	18887551	D.C	B6	0.1011
chr2R	18887551	D.C	B7	0.078
chr2R	18907551	D.C	AB8	0.3227
chr2R	18907551	D.C	B1	0.2329
chr2R	18907551	D.C	B2	0.1054
chr2R	18907551	D.C	B3	0.0705
chr2R	18907551	D.C	B4	0.0431
chr2R	18907551	D.C	B5	0.0381
chr2R	18907551	D.C	B6	0.1024
chr2R	18907551	D.C	B7	0.0848
chr2R	18927551	D.C	AB8	0.3228
chr2R	18927551	D.C	B1	0.2336
chr2R	18927551	D.C	B2	0.1028
chr2R	18927551	D.C	B3	0.069
chr2R	18927551	D.C	B4	0.0445
chr2R	18927551	D.C	B5	0.0375
chr2R	18927551	D.C	B6	0.1024
chr2R	18927551	D.C	B7	0.0874
chr2R	18947551	D.C	AB8	0.3246
chr2R	18947551	D.C	B1	0.236
chr2R	18947551	D.C	B2	0.0977
chr2R	18947551	D.C	B3	0.0667
chr2R	18947551	D.C	B4	0.0421
chr2R	18947551	D.C	B5	0.0372
chr2R	18947551	D.C	B6	0.1025
chr2R	18947551	D.C	B7	0.0931
chr2R	18967551	D.C	AB8	0.3263
chr2R	18967551	D.C	B1	0.2401
chr2R	18967551	D.C	B2	0.0929
chr2R	18967551	D.C	B3	0.0646
chr2R	18967551	D.C	B4	0.0397
chr2R	18967551	D.C	B5	0.0367
chr2R	18967551	D.C	B6	0.1013
chr2R	18967551	D.C	B7	0.0982
chr2R	18987551	D.C	AB8	0.3302
chr2R	18987551	D.C	B1	0.2464
chr2R	18987551	D.C	B2	0.089
chr2R	18987551	D.C	B3	0.0621
chr2R	18987551	D.C	B4	0.0363
chr2R	18987551	D.C	B5	0.0351
chr2R	18987551	D.C	B6	0.1004
chr2R	18987551	D.C	B7	0.1005
chr2R	19007551	D.C	AB8	0.3315
chr2R	19007551	D.C	B1	0.2479
chr2R	19007551	D.C	B2	0.0847
chr2R	19007551	D.C	B3	0.0599
chr2R	19007551	D.C	B4	0.035
chr2R	19007551	D.C	B5	0.0337
chr2R	19007551	D.C	B6	0.1023
chr2R	19007551	D.C	B7	0.105
chr2R	19027551	D.C	AB8	0.3337
chr2R	19027551	D.C	B1	0.2499
chr2R	19027551	D.C	B2	0.0809
chr2R	19027551	D.C	B3	0.0582
chr2R	19027551	D.C	B4	0.033
chr2R	19027551	D.C	B5	0.034
chr2R	19027551	D.C	B6	0.103
chr2R	19027551	D.C	B7	0.1073
chr2R	19047551	D.C	AB8	0.3379
chr2R	19047551	D.C	B1	0.2557
chr2R	19047551	D.C	B2	0.0767
chr2R	19047551	D.C	B3	0.0553
chr2R	19047551	D.C	B4	0.0298
chr2R	19047551	D.C	B5	0.0335
chr2R	19047551	D.C	B6	0.1023
chr2R	19047551	D.C	B7	0.1089
chr2R	19067551	D.C	AB8	0.3436
chr2R	19067551	D.C	B1	0.2604
chr2R	19067551	D.C	B2	0.0744
chr2R	19067551	D.C	B3	0.0549
chr2R	19067551	D.C	B4	0.0258
chr2R	19067551	D.C	B5	0.0311
chr2R	19067551	D.C	B6	0.1018
chr2R	19067551	D.C	B7	0.108
chr2R	19087551	D.C	AB8	0.3439
chr2R	19087551	D.C	B1	0.2617
chr2R	19087551	D.C	B2	0.0701
chr2R	19087551	D.C	B3	0.0545
chr2R	19087551	D.C	B4	0.0249
chr2R	19087551	D.C	B5	0.031
chr2R	19087551	D.C	B6	0.1025
chr2R	19087551	D.C	B7	0.1115
chr2R	19107551	D.C	AB8	0.3448
chr2R	19107551	D.C	B1	0.2625
chr2R	19107551	D.C	B2	0.0685
chr2R	19107551	D.C	B3	0.054
chr2R	19107551	D.C	B4	0.0235
chr2R	19107551	D.C	B5	0.0306
chr2R	19107551	D.C	B6	0.1043
chr2R	19107551	D.C	B7	0.1119
chr2R	19127551	D.C	AB8	0.3455
chr2R	19127551	D.C	B1	0.2646
chr2R	19127551	D.C	B2	0.0649
chr2R	19127551	D.C	B3	0.0532
chr2R	19127551	D.C	B4	0.0238
chr2R	19127551	D.C	B5	0.0297
chr2R	19127551	D.C	B6	0.1053
chr2R	19127551	D.C	B7	0.113
chr2R	19147551	D.C	AB8	0.347
chr2R	19147551	D.C	B1	0.2664
chr2R	19147551	D.C	B2	0.0626
chr2R	19147551	D.C	B3	0.0518
chr2R	19147551	D.C	B4	0.0223
chr2R	19147551	D.C	B5	0.0285
chr2R	19147551	D.C	B6	0.1064
chr2R	19147551	D.C	B7	0.115
chr2R	19167551	D.C	AB8	0.3478
chr2R	19167551	D.C	B1	0.2667
chr2R	19167551	D.C	B2	0.0589
chr2R	19167551	D.C	B3	0.051
chr2R	19167551	D.C	B4	0.0215
chr2R	19167551	D.C	B5	0.0283
chr2R	19167551	D.C	B6	0.1072
chr2R	19167551	D.C	B7	0.1185
chr2R	19187551	D.C	AB8	0.3498
chr2R	19187551	D.C	B1	0.2652
chr2R	19187551	D.C	B2	0.0544
chr2R	19187551	D.C	B3	0.0505
chr2R	19187551	D.C	B4	0.0217
chr2R	19187551	D.C	B5	0.0282
chr2R	19187551	D.C	B6	0.108
chr2R	19187551	D.C	B7	0.1221
chr2R	19207551	D.C	AB8	0.3517
chr2R	19207551	D.C	B1	0.2638
chr2R	19207551	D.C	B2	0.0522
chr2R	19207551	D.C	B3	0.0504
chr2R	19207551	D.C	B4	0.0212
chr2R	19207551	D.C	B5	0.0271
chr2R	19207551	D.C	B6	0.108
chr2R	19207551	D.C	B7	0.1256
chr2R	19227551	D.C	AB8	0.355
chr2R	19227551	D.C	B1	0.2625
chr2R	19227551	D.C	B2	0.0428
chr2R	19227551	D.C	B3	0.0497
chr2R	19227551	D.C	B4	0.0198
chr2R	19227551	D.C	B5	0.0279
chr2R	19227551	D.C	B6	0.1074
chr2R	19227551	D.C	B7	0.135
chr2R	19247551	D.C	AB8	0.3569
chr2R	19247551	D.C	B1	0.2614
chr2R	19247551	D.C	B2	0.0374
chr2R	19247551	D.C	B3	0.0498
chr2R	19247551	D.C	B4	0.0193
chr2R	19247551	D.C	B5	0.0272
chr2R	19247551	D.C	B6	0.1076
chr2R	19247551	D.C	B7	0.1405
chr2R	19267551	D.C	AB8	0.3579
chr2R	19267551	D.C	B1	0.2605
chr2R	19267551	D.C	B2	0.0356
chr2R	19267551	D.C	B3	0.0501
chr2R	19267551	D.C	B4	0.0188
chr2R	19267551	D.C	B5	0.0267
chr2R	19267551	D.C	B6	0.1078
chr2R	19267551	D.C	B7	0.1426
chr2R	19287551	D.C	AB8	0.3606
chr2R	19287551	D.C	B1	0.2553
chr2R	19287551	D.C	B2	0.0385
chr2R	19287551	D.C	B3	0.0515
chr2R	19287551	D.C	B4	0.017
chr2R	19287551	D.C	B5	0.0245
chr2R	19287551	D.C	B6	0.1087
chr2R	19287551	D.C	B7	0.1439
chr2R	19307551	D.C	AB8	0.3688
chr2R	19307551	D.C	B1	0.2425
chr2R	19307551	D.C	B2	0.0401
chr2R	19307551	D.C	B3	0.0555
chr2R	19307551	D.C	B4	0.0177
chr2R	19307551	D.C	B5	0.0222
chr2R	19307551	D.C	B6	0.1122
chr2R	19307551	D.C	B7	0.141
chr2R	19327551	D.C	AB8	0.3759
chr2R	19327551	D.C	B1	0.2352
chr2R	19327551	D.C	B2	0.0424
chr2R	19327551	D.C	B3	0.0569
chr2R	19327551	D.C	B4	0.0175
chr2R	19327551	D.C	B5	0.0214
chr2R	19327551	D.C	B6	0.1139
chr2R	19327551	D.C	B7	0.1366
chr2R	19347551	D.C	AB8	0.3805
chr2R	19347551	D.C	B1	0.2301
chr2R	19347551	D.C	B2	0.0417
chr2R	19347551	D.C	B3	0.0579
chr2R	19347551	D.C	B4	0.017
chr2R	19347551	D.C	B5	0.0215
chr2R	19347551	D.C	B6	0.1155
chr2R	19347551	D.C	B7	0.1358
chr2R	19367551	D.C	AB8	0.3842
chr2R	19367551	D.C	B1	0.2244
chr2R	19367551	D.C	B2	0.0423
chr2R	19367551	D.C	B3	0.0583
chr2R	19367551	D.C	B4	0.017
chr2R	19367551	D.C	B5	0.0228
chr2R	19367551	D.C	B6	0.1167
chr2R	19367551	D.C	B7	0.1343
chr2R	19387551	D.C	AB8	0.3899
chr2R	19387551	D.C	B1	0.2186
chr2R	19387551	D.C	B2	0.0419
chr2R	19387551	D.C	B3	0.0566
chr2R	19387551	D.C	B4	0.0196
chr2R	19387551	D.C	B5	0.0223
chr2R	19387551	D.C	B6	0.1198
chr2R	19387551	D.C	B7	0.1312
chr2R	19407551	D.C	AB8	0.3946
chr2R	19407551	D.C	B1	0.2123
chr2R	19407551	D.C	B2	0.0423
chr2R	19407551	D.C	B3	0.0573
chr2R	19407551	D.C	B4	0.0205
chr2R	19407551	D.C	B5	0.0222
chr2R	19407551	D.C	B6	0.1214
chr2R	19407551	D.C	B7	0.1294
chr2R	19427551	D.C	AB8	0.3978
chr2R	19427551	D.C	B1	0.2061
chr2R	19427551	D.C	B2	0.0444
chr2R	19427551	D.C	B3	0.0577
chr2R	19427551	D.C	B4	0.021
chr2R	19427551	D.C	B5	0.0224
chr2R	19427551	D.C	B6	0.1238
chr2R	19427551	D.C	B7	0.1268
chr2R	19447551	D.C	AB8	0.4041
chr2R	19447551	D.C	B1	0.1975
chr2R	19447551	D.C	B2	0.05
chr2R	19447551	D.C	B3	0.0584
chr2R	19447551	D.C	B4	0.0229
chr2R	19447551	D.C	B5	0.0211
chr2R	19447551	D.C	B6	0.127
chr2R	19447551	D.C	B7	0.1191
chr2R	19467551	D.C	AB8	0.4107
chr2R	19467551	D.C	B1	0.191
chr2R	19467551	D.C	B2	0.0495
chr2R	19467551	D.C	B3	0.0592
chr2R	19467551	D.C	B4	0.0246
chr2R	19467551	D.C	B5	0.0209
chr2R	19467551	D.C	B6	0.1274
chr2R	19467551	D.C	B7	0.1167
chr2R	19487551	D.C	AB8	0.4176
chr2R	19487551	D.C	B1	0.1841
chr2R	19487551	D.C	B2	0.0485
chr2R	19487551	D.C	B3	0.0613
chr2R	19487551	D.C	B4	0.0249
chr2R	19487551	D.C	B5	0.02
chr2R	19487551	D.C	B6	0.1284
chr2R	19487551	D.C	B7	0.1152
chr2R	19507551	D.C	AB8	0.4222
chr2R	19507551	D.C	B1	0.1744
chr2R	19507551	D.C	B2	0.0483
chr2R	19507551	D.C	B3	0.0622
chr2R	19507551	D.C	B4	0.0261
chr2R	19507551	D.C	B5	0.0192
chr2R	19507551	D.C	B6	0.1302
chr2R	19507551	D.C	B7	0.1175
chr2R	19527551	D.C	AB8	0.4274
chr2R	19527551	D.C	B1	0.166
chr2R	19527551	D.C	B2	0.0467
chr2R	19527551	D.C	B3	0.064
chr2R	19527551	D.C	B4	0.0262
chr2R	19527551	D.C	B5	0.0188
chr2R	19527551	D.C	B6	0.1346
chr2R	19527551	D.C	B7	0.1163
chr2R	19547551	D.C	AB8	0.4327
chr2R	19547551	D.C	B1	0.1638
chr2R	19547551	D.C	B2	0.0455
chr2R	19547551	D.C	B3	0.0647
chr2R	19547551	D.C	B4	0.0255
chr2R	19547551	D.C	B5	0.0187
chr2R	19547551	D.C	B6	0.1371
chr2R	19547551	D.C	B7	0.1119
chr2R	19567551	D.C	AB8	0.4374
chr2R	19567551	D.C	B1	0.1602
chr2R	19567551	D.C	B2	0.0461
chr2R	19567551	D.C	B3	0.067
chr2R	19567551	D.C	B4	0.0247
chr2R	19567551	D.C	B5	0.0183
chr2R	19567551	D.C	B6	0.1379
chr2R	19567551	D.C	B7	0.1083
chr2R	19587551	D.C	AB8	0.4415
chr2R	19587551	D.C	B1	0.1583
chr2R	19587551	D.C	B2	0.0445
chr2R	19587551	D.C	B3	0.0672
chr2R	19587551	D.C	B4	0.0243
chr2R	19587551	D.C	B5	0.0181
chr2R	19587551	D.C	B6	0.1393
chr2R	19587551	D.C	B7	0.1068
chr2R	19607551	D.C	AB8	0.4461
chr2R	19607551	D.C	B1	0.1566
chr2R	19607551	D.C	B2	0.0422
chr2R	19607551	D.C	B3	0.0673
chr2R	19607551	D.C	B4	0.026
chr2R	19607551	D.C	B5	0.0184
chr2R	19607551	D.C	B6	0.1393
chr2R	19607551	D.C	B7	0.104
chr2R	19627551	D.C	AB8	0.4516
chr2R	19627551	D.C	B1	0.1564
chr2R	19627551	D.C	B2	0.0405
chr2R	19627551	D.C	B3	0.0676
chr2R	19627551	D.C	B4	0.0248
chr2R	19627551	D.C	B5	0.0191
chr2R	19627551	D.C	B6	0.1372
chr2R	19627551	D.C	B7	0.1027
chr2R	19647551	D.C	AB8	0.4541
chr2R	19647551	D.C	B1	0.1552
chr2R	19647551	D.C	B2	0.0401
chr2R	19647551	D.C	B3	0.0679
chr2R	19647551	D.C	B4	0.0248
chr2R	19647551	D.C	B5	0.019
chr2R	19647551	D.C	B6	0.137
chr2R	19647551	D.C	B7	0.1019
chr2R	19667551	D.C	AB8	0.4573
chr2R	19667551	D.C	B1	0.1543
chr2R	19667551	D.C	B2	0.0394
chr2R	19667551	D.C	B3	0.0673
chr2R	19667551	D.C	B4	0.0256
chr2R	19667551	D.C	B5	0.0186
chr2R	19667551	D.C	B6	0.1372
chr2R	19667551	D.C	B7	0.1003
chr2R	19687551	D.C	AB8	0.4616
chr2R	19687551	D.C	B1	0.1526
chr2R	19687551	D.C	B2	0.0385
chr2R	19687551	D.C	B3	0.0677
chr2R	19687551	D.C	B4	0.0258
chr2R	19687551	D.C	B5	0.0183
chr2R	19687551	D.C	B6	0.1367
chr2R	19687551	D.C	B7	0.0988
chr2R	19707551	D.C	AB8	0.4642
chr2R	19707551	D.C	B1	0.1511
chr2R	19707551	D.C	B2	0.0376
chr2R	19707551	D.C	B3	0.0678
chr2R	19707551	D.C	B4	0.0259
chr2R	19707551	D.C	B5	0.0185
chr2R	19707551	D.C	B6	0.1368
chr2R	19707551	D.C	B7	0.0981
chr2R	19727551	D.C	AB8	0.4666
chr2R	19727551	D.C	B1	0.1501
chr2R	19727551	D.C	B2	0.0378
chr2R	19727551	D.C	B3	0.0672
chr2R	19727551	D.C	B4	0.0253
chr2R	19727551	D.C	B5	0.0196
chr2R	19727551	D.C	B6	0.1363
chr2R	19727551	D.C	B7	0.0971
chr2R	19747551	D.C	AB8	0.4729
chr2R	19747551	D.C	B1	0.1478
chr2R	19747551	D.C	B2	0.036
chr2R	19747551	D.C	B3	0.0678
chr2R	19747551	D.C	B4	0.0251
chr2R	19747551	D.C	B5	0.0197
chr2R	19747551	D.C	B6	0.1363
chr2R	19747551	D.C	B7	0.0944
chr2R	19767551	D.C	AB8	0.4749
chr2R	19767551	D.C	B1	0.1448
chr2R	19767551	D.C	B2	0.0355
chr2R	19767551	D.C	B3	0.0684
chr2R	19767551	D.C	B4	0.0248
chr2R	19767551	D.C	B5	0.0204
chr2R	19767551	D.C	B6	0.1375
chr2R	19767551	D.C	B7	0.0936
chr2R	19787551	D.C	AB8	0.4786
